item_name,state,latest_price
HALIA BASAH (TUA),Kelantan,11.364544474393533
HALIA BASAH (TUA),Johor,11.59946770529049
HALIA BASAH (TUA),Selangor,11.80253912165573
HALIA BASAH (TUA),Terengganu,11.907686915887847
HALIA BASAH (TUA),Negeri Sembilan,11.993813559322032
HALIA BASAH (TUA),W.P. Putrajaya,12.131721611721613
HALIA BASAH (TUA),Pulau Pinang,12.155292411793136
HALIA BASAH (TUA),Perlis,12.207433962264153
HALIA BASAH (TUA),Kedah,12.324410348977135
HALIA BASAH (TUA),Pahang,12.37215404699739
HALIA BASAH (TUA),Perak,12.41541776605101
HALIA BASAH (TUA),W.P. Kuala Lumpur,12.517281035795886
HALIA BASAH (TUA),Melaka,12.990736434108523
HALIA BASAH (TUA),Sarawak,13.048526200873363
HALIA BASAH (TUA),Sabah,16.80098920863309
HALIA BASAH (TUA),W.P. Labuan,18.5677570093458
"HORLICKS (PAKET),400g",Sarawak,12.249894736842103
"HORLICKS (PAKET),400g",Melaka,12.490833333333336
"HORLICKS (PAKET),400g",Perak,12.574285714285711
"HORLICKS (PAKET),400g",Kedah,12.72346153846154
"HORLICKS (PAKET),400g",Pahang,12.726875
"HORLICKS (PAKET),400g",Johor,12.8655
"HORLICKS (PAKET),400g",W.P. Putrajaya,12.948571428571428
"HORLICKS (PAKET),400g",Terengganu,13.011875
"HORLICKS (PAKET),400g",Negeri Sembilan,13.022222222222224
"HORLICKS (PAKET),400g",Sabah,13.041190476190474
"HORLICKS (PAKET),400g",Pulau Pinang,13.2092
"HORLICKS (PAKET),400g",Perlis,13.215384615384618
"HORLICKS (PAKET),400g",W.P. Labuan,13.3
"HORLICKS (PAKET),400g",W.P. Kuala Lumpur,13.333181818181815
"HORLICKS (PAKET),400g",Selangor,13.36970588235294
"HORLICKS (PAKET),400g",Kelantan,13.44054054054054
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Perlis,22.634756097560977
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),W.P. Labuan,23.1228125
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Kelantan,23.317887082976902
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Negeri Sembilan,23.6747731092437
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Johor,24.578998887652947
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Kedah,24.6494425483504
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Perak,24.91902453271028
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Melaka,24.92498550724638
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Sabah,25.29943143812709
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Terengganu,25.50024253731344
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),W.P. Putrajaya,25.86047904191617
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Pahang,26.273135313531355
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Selangor,26.44087225274725
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Pulau Pinang,26.922099209202013
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Sarawak,28.32746351283341
IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),W.P. Kuala Lumpur,31.29576192919445
IKAN BILIS GRED B (KOPEK),Perlis,19.486666666666668
IKAN BILIS GRED B (KOPEK),Pahang,21.255238508239376
IKAN BILIS GRED B (KOPEK),Negeri Sembilan,22.79639024390244
IKAN BILIS GRED B (KOPEK),Kelantan,23.902025028441408
IKAN BILIS GRED B (KOPEK),Selangor,25.25394736842105
IKAN BILIS GRED B (KOPEK),Terengganu,25.75294605809129
IKAN BILIS GRED B (KOPEK),W.P. Kuala Lumpur,25.88786170212765
IKAN BILIS GRED B (KOPEK),Kedah,27.00652991452992
IKAN BILIS GRED B (KOPEK),Perak,27.726042084168338
IKAN BILIS GRED B (KOPEK),W.P. Putrajaya,29.371226415094338
IKAN BILIS GRED B (KOPEK),Pulau Pinang,29.68361581920904
IKAN BILIS GRED B (KOPEK),Johor,32.54628344895937
IKAN BILIS GRED B (KOPEK),Sarawak,37.31529305680794
IKAN BILIS GRED B (KOPEK),Sabah,39.43885964912281
IKAN BILIS GRED B (KOPEK),Melaka,42.846
IKAN BILIS GRED B (KOPEK),W.P. Labuan,43.99130434782609
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),Sabah,8.386923076923077
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),Negeri Sembilan,9.433618906942394
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),Perlis,9.609950980392158
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),Kelantan,9.673998584571834
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),Johor,9.70826141078838
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),Melaka,9.732394366197184
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),Kedah,9.75128121606949
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),Sarawak,9.883306038894576
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),Perak,9.89036806342016
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),W.P. Labuan,10.007439024390244
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),Pulau Pinang,10.34868493150685
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),Selangor,10.4972177635099
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),Pahang,10.729938271604937
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),Terengganu,10.900554962646746
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),W.P. Putrajaya,11.11091836734694
IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),W.P. Kuala Lumpur,11.647160305343512
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Sabah,6.900000000000001
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),W.P. Labuan,10.0
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Negeri Sembilan,10.008055555555556
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Kedah,10.032762148337596
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Johor,10.126337805840569
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Perak,10.246709539121117
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),W.P. Putrajaya,10.444852941176473
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Selangor,10.552746666666666
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Sarawak,10.715656565656566
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Pulau Pinang,10.760103806228374
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Perlis,10.779846153846156
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Melaka,10.836626984126983
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),W.P. Kuala Lumpur,11.467627118644067
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Pahang,12.095901234567902
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Kelantan,13.26704724409449
IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Terengganu,13.389126984126984
IKAN JENAHAK,Sabah,29.84375
IKAN JENAHAK,Sarawak,30.120049261083743
IKAN JENAHAK,Perlis,31.7865
IKAN JENAHAK,Kedah,32.48860730593607
IKAN JENAHAK,W.P. Labuan,32.76470588235294
IKAN JENAHAK,Perak,33.55536862003781
IKAN JENAHAK,Negeri Sembilan,33.849
IKAN JENAHAK,Pulau Pinang,34.08604026845638
IKAN JENAHAK,Johor,34.67479206049149
IKAN JENAHAK,Melaka,35.11
IKAN JENAHAK,Pahang,35.426153846153845
IKAN JENAHAK,W.P. Putrajaya,35.79510638297872
IKAN JENAHAK,Kelantan,36.011428571428574
IKAN JENAHAK,Selangor,37.510509626274064
IKAN JENAHAK,Terengganu,38.27166666666668
IKAN JENAHAK,W.P. Kuala Lumpur,39.67157712305026
IKAN JENAHAK (KEPINGAN),W.P. Labuan,35.0
IKAN JENAHAK (KEPINGAN),Sabah,36.09166666666667
IKAN JENAHAK (KEPINGAN),Perlis,41.265517241379314
IKAN JENAHAK (KEPINGAN),Sarawak,41.79900000000001
IKAN JENAHAK (KEPINGAN),Pahang,42.30560121765601
IKAN JENAHAK (KEPINGAN),Negeri Sembilan,43.98444695259594
IKAN JENAHAK (KEPINGAN),Kedah,44.63192771084337
IKAN JENAHAK (KEPINGAN),Kelantan,44.680549019607845
IKAN JENAHAK (KEPINGAN),Melaka,45.60791304347825
IKAN JENAHAK (KEPINGAN),Perak,45.6441689373297
IKAN JENAHAK (KEPINGAN),Johor,46.203441494591935
IKAN JENAHAK (KEPINGAN),Terengganu,47.37435714285714
IKAN JENAHAK (KEPINGAN),Selangor,47.80403610108303
IKAN JENAHAK (KEPINGAN),W.P. Putrajaya,48.31933649289098
IKAN JENAHAK (KEPINGAN),Pulau Pinang,52.76392344497608
IKAN JENAHAK (KEPINGAN),W.P. Kuala Lumpur,58.03994295493439
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Perlis,8.909453124999999
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Negeri Sembilan,9.327967914438505
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Perak,9.850328719723183
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Melaka,9.95663157894737
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Kelantan,10.287136105860114
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Kedah,10.442770137524558
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Johor,10.549260143198092
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Selangor,10.60718215158924
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Pulau Pinang,10.718196915776987
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Pahang,11.302402496099845
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),W.P. Kuala Lumpur,11.342605156037992
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Sabah,11.379782608695653
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),W.P. Putrajaya,11.555935483870968
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Terengganu,11.64908622908623
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Sarawak,12.059545454545455
IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),W.P. Labuan,12.9
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sabah,11.024118616144976
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Perak,13.305539568345324
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),W.P. Labuan,14.035597484276732
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,14.145053066037738
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Kedah,14.85809187279152
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Perlis,15.142857142857142
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Pulau Pinang,15.985443974630025
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Kelantan,16.989426523297492
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Johor,17.141076426264803
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Negeri Sembilan,17.204736842105262
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Terengganu,17.83795847750865
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Melaka,18.21297709923664
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Pahang,19.05341736694678
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),W.P. Putrajaya,19.15670103092784
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),W.P. Kuala Lumpur,20.01909381663113
IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Selangor,20.484340344168263
IKAN KEMBUNG KECIL OR PELALING,W.P. Labuan,8.0
IKAN KEMBUNG KECIL OR PELALING,Sabah,9.806422018348623
IKAN KEMBUNG KECIL OR PELALING,Kedah,10.189619482496196
IKAN KEMBUNG KECIL OR PELALING,Pulau Pinang,10.337868852459016
IKAN KEMBUNG KECIL OR PELALING,Kelantan,10.884493392070484
IKAN KEMBUNG KECIL OR PELALING,Perlis,10.986666666666668
IKAN KEMBUNG KECIL OR PELALING,Perak,10.990676328502415
IKAN KEMBUNG KECIL OR PELALING,Sarawak,11.04712765957447
IKAN KEMBUNG KECIL OR PELALING,Terengganu,11.194166666666666
IKAN KEMBUNG KECIL OR PELALING,Johor,11.396211031175064
IKAN KEMBUNG KECIL OR PELALING,Negeri Sembilan,11.951355060034304
IKAN KEMBUNG KECIL OR PELALING,Melaka,12.898700564971753
IKAN KEMBUNG KECIL OR PELALING,Selangor,12.99260901699926
IKAN KEMBUNG KECIL OR PELALING,Pahang,13.812284533648173
IKAN KEMBUNG KECIL OR PELALING,W.P. Kuala Lumpur,14.21601302931596
IKAN KEMBUNG KECIL OR PELALING,W.P. Putrajaya,15.558217054263569
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Sabah,17.001137724550897
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Negeri Sembilan,20.424380165289257
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Kelantan,21.28898305084746
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Johor,21.775583756345178
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Kedah,23.2383870967742
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Melaka,24.339583333333337
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Sarawak,24.381685393258422
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),W.P. Kuala Lumpur,24.74181434599156
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Perak,24.78136645962733
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Terengganu,25.23631578947369
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),W.P. Putrajaya,27.185714285714283
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Selangor,28.329656750572084
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Pahang,28.77931914893617
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Pulau Pinang,28.976697247706426
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),W.P. Labuan,29.44
IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Perlis,32.1875
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Sabah,11.406168831168833
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Sarawak,11.694217016029594
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),W.P. Labuan,11.801627906976744
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Terengganu,12.169639175257732
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Perlis,13.3105
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Kedah,14.193222958057394
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Kelantan,14.298136645962732
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Johor,14.75080703336339
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Perak,15.007876312718787
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Pulau Pinang,15.20957953749124
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Negeri Sembilan,15.233611111111111
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Pahang,15.767292015633725
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Selangor,16.113404136389047
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),Melaka,16.254802955665028
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),W.P. Putrajaya,17.03420560747664
IKAN KERISI (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),W.P. Kuala Lumpur,18.89711392405064
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Sabah,12.34529411764706
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Sarawak,14.788
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),W.P. Labuan,14.9
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Terengganu,15.73026086956522
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Perlis,16.195
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Kedah,16.507565789473684
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Kelantan,16.66909090909091
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Negeri Sembilan,16.860428134556578
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Pulau Pinang,16.994020408163266
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Perak,17.035418559377028
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Johor,17.301457960644004
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),W.P. Putrajaya,17.381276595744684
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Pahang,17.427692307692308
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Melaka,17.577699999999997
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Selangor,18.734815373021853
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),W.P. Kuala Lumpur,22.280296377607023
IKAN PARI (KEPINGAN),Sabah,11.070523255813956
IKAN PARI (KEPINGAN),W.P. Labuan,12.245
IKAN PARI (KEPINGAN),Sarawak,20.781509186351705
IKAN PARI (KEPINGAN),Terengganu,26.398859315589355
IKAN PARI (KEPINGAN),Perlis,26.41268817204301
IKAN PARI (KEPINGAN),Kelantan,26.66542039355993
IKAN PARI (KEPINGAN),Negeri Sembilan,26.88972602739726
IKAN PARI (KEPINGAN),Pahang,28.58614942528736
IKAN PARI (KEPINGAN),Johor,28.85802973977696
IKAN PARI (KEPINGAN),Kedah,29.69470802919708
IKAN PARI (KEPINGAN),Perak,29.9946396023198
IKAN PARI (KEPINGAN),Melaka,30.511719298245616
IKAN PARI (KEPINGAN),Selangor,33.010203619909504
IKAN PARI (KEPINGAN),W.P. Putrajaya,33.70436363636364
IKAN PARI (KEPINGAN),Pulau Pinang,34.42276165347405
IKAN PARI (KEPINGAN),W.P. Kuala Lumpur,36.72706467661691
IKAN SELAR PELATA,Perlis,11.333333333333334
IKAN SELAR PELATA,Sabah,12.47888888888889
IKAN SELAR PELATA,Johor,14.707611548556434
IKAN SELAR PELATA,W.P. Labuan,15.204504504504513
IKAN SELAR PELATA,Kedah,15.502030905077262
IKAN SELAR PELATA,Sarawak,15.662684049079754
IKAN SELAR PELATA,Perak,16.278907422852377
IKAN SELAR PELATA,Negeri Sembilan,16.29970642201835
IKAN SELAR PELATA,Pulau Pinang,16.426348511383537
IKAN SELAR PELATA,Melaka,16.60425427872861
IKAN SELAR PELATA,Terengganu,17.02663811563169
IKAN SELAR PELATA,Kelantan,17.3297568627451
IKAN SELAR PELATA,Pahang,18.315563607085345
IKAN SELAR PELATA,Selangor,18.74197575757576
IKAN SELAR PELATA,W.P. Putrajaya,18.794720812182742
IKAN SELAR PELATA,W.P. Kuala Lumpur,21.62109107720758
IKAN SELAYANG OR SARDIN,Sabah,9.876236811254396
IKAN SELAYANG OR SARDIN,Sarawak,10.20150895140665
IKAN SELAYANG OR SARDIN,W.P. Labuan,10.595652173913049
IKAN SELAYANG OR SARDIN,Kelantan,10.672693548387096
IKAN SELAYANG OR SARDIN,Melaka,10.777328244274807
IKAN SELAYANG OR SARDIN,Johor,11.368233809924304
IKAN SELAYANG OR SARDIN,Perak,11.592828212290502
IKAN SELAYANG OR SARDIN,Terengganu,11.970965447154471
IKAN SELAYANG OR SARDIN,Negeri Sembilan,12.024447115384616
IKAN SELAYANG OR SARDIN,Kedah,12.50681952662722
IKAN SELAYANG OR SARDIN,Perlis,12.573898305084745
IKAN SELAYANG OR SARDIN,Pulau Pinang,12.65798347107438
IKAN SELAYANG OR SARDIN,Pahang,13.460470957613817
IKAN SELAYANG OR SARDIN,Selangor,14.037329013678908
IKAN SELAYANG OR SARDIN,W.P. Kuala Lumpur,14.824334545454548
IKAN SELAYANG OR SARDIN,W.P. Putrajaya,15.5
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Negeri Sembilan,17.414704595185995
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Johor,17.996816507000737
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Perlis,18.15239316239316
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Kelantan,18.54054973821989
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Perak,18.57997435897436
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Melaka,18.689411764705884
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Pahang,18.93091743119266
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Kedah,19.26608646188851
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Terengganu,19.853832417582417
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Pulau Pinang,20.03890449438202
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Selangor,20.9779375
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),W.P. Kuala Lumpur,22.13033454545455
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Sabah,22.411674876847293
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),W.P. Putrajaya,22.526875
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Sarawak,22.973657458563537
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),W.P. Labuan,24.7175
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Sabah,22.236501901140688
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),W.P. Labuan,25.536363636363635
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Sarawak,27.582171189979125
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Melaka,29.79272727272727
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Kedah,30.56955128205129
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Pulau Pinang,30.83425641025641
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Perak,31.63127819548872
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Perlis,32.642857142857146
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Johor,33.50320512820513
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Pahang,33.53417391304348
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Kelantan,35.3130303030303
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Negeri Sembilan,36.26778625954199
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Selangor,36.47702944942381
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),W.P. Putrajaya,38.329837398373975
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Terengganu,38.74567567567568
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),W.P. Kuala Lumpur,38.90057766367137
IKAN TENGGIRI BATANG (KEPINGAN),W.P. Labuan,27.05428571428572
IKAN TENGGIRI BATANG (KEPINGAN),Sabah,29.48841216216216
IKAN TENGGIRI BATANG (KEPINGAN),Sarawak,37.30247706422018
IKAN TENGGIRI BATANG (KEPINGAN),Kelantan,38.53588164251208
IKAN TENGGIRI BATANG (KEPINGAN),Terengganu,41.04259875259875
IKAN TENGGIRI BATANG (KEPINGAN),Kedah,42.636875
IKAN TENGGIRI BATANG (KEPINGAN),Pahang,44.32717034925161
IKAN TENGGIRI BATANG (KEPINGAN),Negeri Sembilan,44.78063694267516
IKAN TENGGIRI BATANG (KEPINGAN),W.P. Putrajaya,45.85747524752475
IKAN TENGGIRI BATANG (KEPINGAN),Melaka,45.87118881118881
IKAN TENGGIRI BATANG (KEPINGAN),Selangor,46.17299663299663
IKAN TENGGIRI BATANG (KEPINGAN),Johor,46.46670520231213
IKAN TENGGIRI BATANG (KEPINGAN),Perak,46.86142408376963
IKAN TENGGIRI BATANG (KEPINGAN),Perlis,47.37380952380953
IKAN TENGGIRI BATANG (KEPINGAN),Pulau Pinang,49.81655319148936
IKAN TENGGIRI BATANG (KEPINGAN),W.P. Kuala Lumpur,54.45675103543488
